t,pitch_deg,removed,min_before,min_after,closest_removed
183.300,0.0000,0,2.2221,2.2221,inf
183.400,0.0000,0,2.2159,2.2159,inf
183.500,0.0000,0,2.2196,2.2196,inf
183.600,0.0000,0,2.2134,2.2134,inf
183.700,0.0000,0,2.2171,2.2171,inf
183.800,0.0000,0,2.2221,2.2221,inf
183.900,0.0000,0,2.2137,2.2137,inf
184.000,0.0000,0,2.2192,2.2192,inf
184.100,0.0000,0,2.2166,2.2166,inf
184.200,0.0000,0,2.2023,2.2023,inf
184.300,0.0000,0,2.2285,2.2285,inf
184.400,0.0000,0,2.2212,2.2212,inf
184.500,0.0000,0,2.2188,2.2188,inf
184.600,0.0000,0,2.2225,2.2225,inf
184.700,0.0000,0,2.2199,2.2199,inf
184.800,0.0000,0,2.2244,2.2244,inf
184.900,0.0000,0,2.2178,2.2178,inf
185.000,0.0000,0,2.2264,2.2264,inf
185.100,0.0000,0,2.2229,2.2229,inf
185.200,0.0000,0,2.2141,2.2141,inf
185.300,0.0000,0,2.2148,2.2148,inf
185.400,0.0000,0,2.2199,2.2199,inf
185.500,0.0000,0,2.2126,2.2126,inf
185.600,0.0000,0,2.2162,2.2162,inf
185.700,0.0000,0,2.2245,2.2245,inf
185.800,0.0000,0,2.2185,2.2185,inf
185.900,0.0000,0,2.2169,2.2169,inf
186.000,0.0000,0,2.2131,2.2131,inf
186.100,0.0000,0,2.2187,2.2187,inf
186.200,0.0000,0,2.2186,2.2186,inf
186.300,0.0000,0,2.2291,2.2291,inf
186.400,0.0000,0,2.2097,2.2097,inf
186.500,0.0000,0,2.2262,2.2262,inf
186.600,0.0000,0,2.2142,2.2142,inf
186.700,0.0000,0,2.2047,2.2047,inf
186.800,0.0000,0,2.2108,2.2108,inf
186.900,0.0000,0,2.2140,2.2140,inf
187.000,0.0000,0,2.2151,2.2151,inf
187.100,0.0000,0,2.2124,2.2124,inf
187.200,0.0000,0,2.2120,2.2120,inf
187.300,0.0000,0,2.2176,2.2176,inf
187.400,0.0000,0,2.2269,2.2269,inf
187.500,0.0000,0,2.1971,2.1971,inf
187.600,0.0000,0,2.2101,2.2101,inf
187.700,0.0000,0,2.2184,2.2184,inf
187.800,0.0000,0,2.2157,2.2157,inf
187.900,0.0000,0,2.2133,2.2133,inf
188.000,0.0000,0,2.2090,2.2090,inf
188.100,0.0000,0,2.2247,2.2247,inf
188.200,0.0000,0,2.2201,2.2201,inf
188.300,0.0000,0,2.2215,2.2215,inf
188.400,0.0000,0,2.2170,2.2170,inf
188.500,0.0000,0,2.2145,2.2145,inf
188.600,0.0000,0,2.2170,2.2170,inf
188.700,0.0000,0,2.2254,2.2254,inf
188.800,0.0000,0,2.2111,2.2111,inf
188.900,0.0000,0,2.2270,2.2270,inf
189.000,0.0000,0,2.2211,2.2211,inf
189.100,0.0000,0,2.2112,2.2112,inf
189.200,0.0000,0,2.2197,2.2197,inf
189.300,0.0000,0,2.2106,2.2106,inf
189.400,0.0000,0,2.2129,2.2129,inf
189.500,0.0000,0,2.2159,2.2159,inf
189.600,0.0000,0,2.2228,2.2228,inf
189.700,0.0000,0,2.2133,2.2133,inf
189.800,0.0000,0,2.2230,2.2230,inf
189.900,0.0000,0,2.2125,2.2125,inf
190.000,0.0000,0,2.2206,2.2206,inf
190.100,0.0000,0,2.2221,2.2221,inf
190.200,0.0000,0,2.2323,2.2323,inf
190.300,0.0000,0,2.2185,2.2185,inf
190.400,0.0000,0,2.2201,2.2201,inf
190.500,0.0000,0,2.2164,2.2164,inf
190.600,0.0000,0,2.2248,2.2248,inf
190.700,0.0000,0,2.2258,2.2258,inf
190.800,0.0000,0,2.2210,2.2210,inf
190.900,0.0000,0,2.2154,2.2154,inf
191.000,0.0000,0,2.2174,2.2174,inf
191.100,0.0000,0,2.2195,2.2195,inf
191.200,0.0000,0,2.2227,2.2227,inf
191.300,0.0000,0,2.2254,2.2254,inf
191.400,0.0000,0,2.2276,2.2276,inf
191.500,0.0000,0,2.2188,2.2188,inf
191.600,0.0000,0,2.2221,2.2221,inf
191.700,0.0000,0,2.2206,2.2206,inf
191.800,0.0000,0,2.2340,2.2340,inf
191.900,0.0000,0,2.2235,2.2235,inf
192.000,0.0000,0,2.2308,2.2308,inf
192.100,0.0000,0,2.2214,2.2214,inf
192.200,0.0000,0,2.2131,2.2131,inf
192.300,0.0000,0,2.2171,2.2171,inf
192.400,0.0000,0,2.2120,2.2120,inf
192.500,0.0000,0,2.2161,2.2161,inf
192.600,0.0000,0,2.2196,2.2196,inf
192.700,0.0000,0,2.2217,2.2217,inf
192.800,0.0000,0,2.2035,2.2035,inf
192.900,0.0000,0,2.2248,2.2248,inf
193.000,0.0000,0,2.2226,2.2226,inf
193.100,0.0000,0,2.2221,2.2221,inf
193.200,0.0000,0,2.2118,2.2118,inf
193.300,0.0000,0,2.2176,2.2176,inf
193.400,0.0000,0,2.2236,2.2236,inf
193.500,0.0000,0,2.2162,2.2162,inf
193.600,0.0000,0,2.2231,2.2231,inf
193.700,0.0000,0,2.2235,2.2235,inf
193.800,0.0000,0,2.2144,2.2144,inf
193.900,0.0000,0,2.2235,2.2235,inf
194.000,0.0000,0,2.2217,2.2217,inf
194.100,0.0000,0,2.2217,2.2217,inf
194.200,0.0000,0,2.2199,2.2199,inf
194.300,0.0000,0,2.2147,2.2147,inf
194.400,0.0000,0,2.2237,2.2237,inf
194.500,0.0000,0,2.2116,2.2116,inf
194.600,0.0000,0,2.2231,2.2231,inf
194.700,0.0000,0,2.2290,2.2290,inf
194.800,0.0000,0,2.2244,2.2244,inf
194.900,0.0000,0,2.2167,2.2167,inf
195.000,0.0000,0,2.2222,2.2222,inf
195.100,0.0000,0,2.2192,2.2192,inf
195.200,0.0000,0,2.2251,2.2251,inf
195.300,0.0000,0,2.2191,2.2191,inf
195.400,0.0000,0,2.2251,2.2251,inf
195.500,0.0000,0,2.2116,2.2116,inf
195.600,0.0000,0,2.2276,2.2276,inf
195.700,0.0000,0,2.2268,2.2268,inf
195.800,0.0000,0,2.2208,2.2208,inf
195.900,0.0000,0,2.2248,2.2248,inf
196.000,0.0000,0,2.2244,2.2244,inf
196.100,0.0000,0,2.2214,2.2214,inf
196.200,0.0000,0,2.2268,2.2268,inf
196.300,0.0000,0,2.2336,2.2336,inf
196.400,0.0000,0,2.2183,2.2183,inf
196.500,0.0000,0,2.2237,2.2237,inf
196.600,0.0000,0,2.2164,2.2164,inf
196.700,0.0000,0,2.2222,2.2222,inf
196.800,0.0000,0,2.2213,2.2213,inf
196.900,0.0000,0,2.2328,2.2328,inf
197.000,0.0000,0,2.2210,2.2210,inf
197.100,0.0000,0,2.2193,2.2193,inf
197.200,0.0000,0,2.2293,2.2293,inf
197.300,0.0000,0,2.2170,2.2170,inf
197.400,0.0000,0,2.2265,2.2265,inf
197.500,0.0000,0,2.2264,2.2264,inf
197.600,0.0000,0,2.2123,2.2123,inf
197.700,0.0000,0,2.2352,2.2352,inf
197.800,0.0000,0,2.2314,2.2314,inf
197.900,0.0000,0,2.2195,2.2195,inf
198.000,0.0000,0,2.2230,2.2230,inf
198.100,0.0000,0,2.2337,2.2337,inf
198.200,0.0000,0,2.2241,2.2241,inf
198.300,0.0000,0,2.2241,2.2241,inf
198.400,0.0000,0,2.2258,2.2258,inf
198.500,0.0000,0,2.2161,2.2161,inf
198.600,0.0000,0,2.2241,2.2241,inf
198.700,0.0000,0,2.2163,2.2163,inf
198.800,0.0000,0,2.2216,2.2216,inf
198.900,0.0000,0,2.2298,2.2298,inf
199.000,0.0000,0,2.2219,2.2219,inf
199.100,0.0000,0,2.2224,2.2224,inf
199.200,0.0000,0,2.2218,2.2218,inf
199.300,0.0000,0,2.2232,2.2232,inf
199.400,0.0000,0,2.2231,2.2231,inf
199.500,0.0000,0,2.2356,2.2356,inf
199.600,0.0000,0,2.2243,2.2243,inf
199.700,0.0000,0,2.2252,2.2252,inf
199.800,0.0000,0,2.2240,2.2240,inf
199.900,0.0000,0,2.2275,2.2275,inf
200.000,0.0000,0,2.2219,2.2219,inf
200.100,0.0000,0,2.2227,2.2227,inf
200.200,0.0000,0,2.2286,2.2286,inf
200.300,0.0000,0,2.2251,2.2251,inf
200.400,0.0000,0,2.2319,2.2319,inf
200.500,0.0000,0,2.2301,2.2301,inf
200.600,0.0000,0,2.2300,2.2300,inf
200.700,0.0000,0,2.2357,2.2357,inf
200.800,0.0000,0,2.2282,2.2282,inf
